id,name,is_open,wait_time,data_local,hora_local
11340.0,Barco Pirata,True,10,2025-08-01,10:04:09
11367.0,Raskapuska,True,25,2025-08-01,10:04:09
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:09:10
11340.0,Barco Pirata,True,10,2025-08-01,10:09:10
11332.0,Tigor Mountain,True,50,2025-08-01,10:09:10
11336.0,Tchibum,True,5,2025-08-01,10:09:10
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:09:10
11327.0,FireWhip,True,15,2025-08-01,10:09:10
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:09:10
11328.0,Roda-Gigante,True,40,2025-08-01,10:09:10
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:09:10
11367.0,Raskapuska,True,25,2025-08-01,10:09:10
11335.0,Star Mountain,True,30,2025-08-01,10:09:10
11367.0,Raskapuska,True,25,2025-08-01,10:14:14
11327.0,FireWhip,True,40,2025-08-01,10:14:14
11335.0,Star Mountain,True,30,2025-08-01,10:14:14
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:14:14
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:14:14
11328.0,Roda-Gigante,True,40,2025-08-01,10:14:14
11332.0,Tigor Mountain,True,50,2025-08-01,10:14:14
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:14:14
11336.0,Tchibum,True,5,2025-08-01,10:14:14
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:14:14
11340.0,Barco Pirata,True,10,2025-08-01,10:14:14
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:19:07
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:19:07
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:19:07
11340.0,Barco Pirata,True,10,2025-08-01,10:19:07
11328.0,Roda-Gigante,True,40,2025-08-01,10:19:07
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:19:07
11327.0,FireWhip,True,40,2025-08-01,10:19:07
11335.0,Star Mountain,True,30,2025-08-01,10:19:07
11336.0,Tchibum,True,5,2025-08-01,10:19:07
11367.0,Raskapuska,True,25,2025-08-01,10:19:07
11332.0,Tigor Mountain,True,50,2025-08-01,10:19:07
11332.0,Tigor Mountain,True,50,2025-08-01,10:24:20
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:24:20
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:24:20
11336.0,Tchibum,True,5,2025-08-01,10:24:20
11328.0,Roda-Gigante,True,40,2025-08-01,10:24:20
11367.0,Raskapuska,True,25,2025-08-01,10:24:20
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:24:20
11335.0,Star Mountain,True,30,2025-08-01,10:24:20
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:24:20
11334.0,Big Tower,True,10,2025-08-01,10:24:20
11327.0,FireWhip,True,40,2025-08-01,10:24:20
11340.0,Barco Pirata,True,10,2025-08-01,10:24:20
11335.0,Star Mountain,True,30,2025-08-01,10:29:09
11334.0,Big Tower,True,10,2025-08-01,10:29:09
11327.0,FireWhip,True,40,2025-08-01,10:29:09
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:29:09
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:29:09
11336.0,Tchibum,True,5,2025-08-01,10:29:09
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:29:09
11367.0,Raskapuska,True,25,2025-08-01,10:29:09
11340.0,Barco Pirata,True,20,2025-08-01,10:29:09
11332.0,Tigor Mountain,True,50,2025-08-01,10:29:09
11328.0,Roda-Gigante,True,40,2025-08-01,10:29:09
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:29:09
11340.0,Barco Pirata,True,20,2025-08-01,10:34:07
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:34:07
11329.0,Autopista (bate-bate),True,5,2025-08-01,10:34:07
11367.0,Raskapuska,True,25,2025-08-01,10:34:07
11336.0,Tchibum,True,10,2025-08-01,10:34:07
11330.0,Baby Elefante,True,55,2025-08-01,10:34:07
11335.0,Star Mountain,True,60,2025-08-01,10:34:07
11327.0,FireWhip,True,45,2025-08-01,10:34:07
11334.0,Big Tower,True,10,2025-08-01,10:34:07
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:34:07
11332.0,Tigor Mountain,True,50,2025-08-01,10:34:07
11328.0,Roda-Gigante,True,40,2025-08-01,10:34:07
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:34:07
11332.0,Tigor Mountain,True,90,2025-08-01,10:39:03
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:39:03
11336.0,Tchibum,True,10,2025-08-01,10:39:03
11340.0,Barco Pirata,True,30,2025-08-01,10:39:03
11330.0,Baby Elefante,True,55,2025-08-01,10:39:03
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,10:39:03
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:39:03
11327.0,FireWhip,True,45,2025-08-01,10:39:03
11329.0,Autopista (bate-bate),True,40,2025-08-01,10:39:03
11334.0,Big Tower,True,10,2025-08-01,10:39:03
11328.0,Roda-Gigante,True,40,2025-08-01,10:39:03
11367.0,Raskapuska,True,35,2025-08-01,10:39:03
11335.0,Star Mountain,True,60,2025-08-01,10:39:03
11340.0,Barco Pirata,True,30,2025-08-01,10:44:06
11367.0,Raskapuska,True,40,2025-08-01,10:44:06
11336.0,Tchibum,True,10,2025-08-01,10:44:06
11330.0,Baby Elefante,True,55,2025-08-01,10:44:06
11335.0,Star Mountain,True,60,2025-08-01,10:44:06
11329.0,Autopista (bate-bate),True,40,2025-08-01,10:44:06
11334.0,Big Tower,True,10,2025-08-01,10:44:06
11327.0,FireWhip,True,45,2025-08-01,10:44:06
11328.0,Roda-Gigante,True,40,2025-08-01,10:44:06
11368.0,Montanha-russa Dum Dum,True,5,2025-08-01,10:44:06
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:44:06
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:44:06
11332.0,Tigor Mountain,True,90,2025-08-01,10:44:06
11330.0,Baby Elefante,True,55,2025-08-01,10:49:13
11336.0,Tchibum,True,10,2025-08-01,10:49:13
11334.0,Big Tower,True,10,2025-08-01,10:49:13
11332.0,Tigor Mountain,True,90,2025-08-01,10:49:13
11328.0,Roda-Gigante,True,60,2025-08-01,10:49:13
11368.0,Montanha-russa Dum Dum,True,5,2025-08-01,10:49:13
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:49:13
11340.0,Barco Pirata,True,30,2025-08-01,10:49:13
11367.0,Raskapuska,True,40,2025-08-01,10:49:13
11329.0,Autopista (bate-bate),True,40,2025-08-01,10:49:13
11327.0,FireWhip,True,45,2025-08-01,10:49:13
11335.0,Star Mountain,True,60,2025-08-01,10:49:13
11366.0,Carrossel Veneziano,True,5,2025-08-01,10:49:13
11334.0,Big Tower,True,10,2025-08-01,10:54:05
11332.0,Tigor Mountain,True,90,2025-08-01,10:54:05
11336.0,Tchibum,True,10,2025-08-01,10:54:05
11340.0,Barco Pirata,True,30,2025-08-01,10:54:05
11367.0,Raskapuska,True,40,2025-08-01,10:54:05
11335.0,Star Mountain,True,60,2025-08-01,10:54:05
11328.0,Roda-Gigante,True,60,2025-08-01,10:54:05
11329.0,Autopista (bate-bate),True,40,2025-08-01,10:54:05
11366.0,Carrossel Veneziano,True,10,2025-08-01,10:54:05
11338.0,Madagascar Crazy River Adventure!,True,20,2025-08-01,10:54:05
11368.0,Montanha-russa Dum Dum,True,5,2025-08-01,10:54:05
11330.0,Baby Elefante,True,55,2025-08-01,10:54:05
11327.0,FireWhip,True,45,2025-08-01,10:54:05
11366.0,Carrossel Veneziano,True,10,2025-08-01,10:59:05
11338.0,Madagascar Crazy River Adventure!,True,40,2025-08-01,10:59:05
11340.0,Barco Pirata,True,30,2025-08-01,10:59:05
11329.0,Autopista (bate-bate),True,40,2025-08-01,10:59:05
11368.0,Montanha-russa Dum Dum,True,5,2025-08-01,10:59:05
11327.0,FireWhip,True,45,2025-08-01,10:59:05
11328.0,Roda-Gigante,True,60,2025-08-01,10:59:05
11334.0,Big Tower,True,10,2025-08-01,10:59:05
11367.0,Raskapuska,True,40,2025-08-01,10:59:05
11336.0,Tchibum,True,10,2025-08-01,10:59:05
11332.0,Tigor Mountain,True,130,2025-08-01,10:59:05
11335.0,Star Mountain,True,60,2025-08-01,10:59:05
11330.0,Baby Elefante,True,90,2025-08-01,10:59:05
11329.0,Autopista (bate-bate),True,40,2025-08-01,11:04:11
11366.0,Carrossel Veneziano,True,10,2025-08-01,11:04:11
11332.0,Tigor Mountain,True,130,2025-08-01,11:04:11
11338.0,Madagascar Crazy River Adventure!,True,60,2025-08-01,11:04:11
11367.0,Raskapuska,True,40,2025-08-01,11:04:11
11340.0,Barco Pirata,True,30,2025-08-01,11:04:11
11335.0,Star Mountain,True,60,2025-08-01,11:04:11
11330.0,Baby Elefante,True,90,2025-08-01,11:04:11
11334.0,Big Tower,True,10,2025-08-01,11:04:11
11368.0,Montanha-russa Dum Dum,True,5,2025-08-01,11:04:11
11327.0,FireWhip,True,50,2025-08-01,11:04:11
11336.0,Tchibum,True,10,2025-08-01,11:04:11
11328.0,Roda-Gigante,True,60,2025-08-01,11:04:11
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,11:09:07
11329.0,Autopista (bate-bate),True,40,2025-08-01,11:09:07
11367.0,Raskapuska,True,80,2025-08-01,11:09:07
11340.0,Barco Pirata,True,30,2025-08-01,11:09:07
11366.0,Carrossel Veneziano,True,10,2025-08-01,11:09:07
11338.0,Madagascar Crazy River Adventure!,True,60,2025-08-01,11:09:07
11335.0,Star Mountain,True,90,2025-08-01,11:09:07
11330.0,Baby Elefante,True,90,2025-08-01,11:09:07
11327.0,FireWhip,True,50,2025-08-01,11:09:07
11332.0,Tigor Mountain,True,130,2025-08-01,11:09:07
11328.0,Roda-Gigante,True,60,2025-08-01,11:09:07
11334.0,Big Tower,True,60,2025-08-01,11:09:07
11336.0,Tchibum,True,10,2025-08-01,11:09:07
11328.0,Roda-Gigante,True,60,2025-08-01,11:14:05
11335.0,Star Mountain,True,90,2025-08-01,11:14:05
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,11:14:05
11327.0,FireWhip,True,50,2025-08-01,11:14:05
11336.0,Tchibum,True,15,2025-08-01,11:14:05
11340.0,Barco Pirata,True,30,2025-08-01,11:14:05
11338.0,Madagascar Crazy River Adventure!,True,60,2025-08-01,11:14:05
11367.0,Raskapuska,True,80,2025-08-01,11:14:05
11332.0,Tigor Mountain,True,130,2025-08-01,11:14:05
11366.0,Carrossel Veneziano,True,10,2025-08-01,11:14:05
11330.0,Baby Elefante,True,90,2025-08-01,11:14:05
11329.0,Autopista (bate-bate),True,40,2025-08-01,11:14:05
11329.0,Autopista (bate-bate),True,40,2025-08-01,11:19:23
11328.0,Roda-Gigante,True,60,2025-08-01,11:19:23
11368.0,Montanha-russa Dum Dum,True,10,2025-08-01,11:19:23
11335.0,Star Mountain,True,90,2025-08-01,11:19:23
11330.0,Baby Elefante,True,90,2025-08-01,11:19:23
11336.0,Tchibum,True,15,2025-08-01,11:19:23
11327.0,FireWhip,True,50,2025-08-01,11:19:23
11367.0,Raskapuska,True,80,2025-08-01,11:19:23
11340.0,Barco Pirata,True,30,2025-08-01,11:19:23
11332.0,Tigor Mountain,True,130,2025-08-01,11:19:23
11338.0,Madagascar Crazy River Adventure!,True,60,2025-08-01,11:19:23
11366.0,Carrossel Veneziano,True,10,2025-08-01,11:19:23
