id,name,is_open,wait_time,data_local,hora_local
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:04:08
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:04:08
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:04:08
11340.0,Barco Pirata,True,5,2025-06-28,10:04:08
11335.0,Star Mountain,True,20,2025-06-28,10:04:08
11332.0,Tigor Mountain,True,15,2025-06-28,10:04:08
11334.0,Big Tower,True,5,2025-06-28,10:04:08
11334.0,Big Tower,True,5,2025-06-28,10:09:08
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:09:08
11340.0,Barco Pirata,True,5,2025-06-28,10:09:08
11332.0,Tigor Mountain,True,15,2025-06-28,10:09:08
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:09:08
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:09:08
11335.0,Star Mountain,True,20,2025-06-28,10:09:08
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:09:08
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:14:21
11336.0,Tchibum,True,5,2025-06-28,10:14:21
11334.0,Big Tower,True,5,2025-06-28,10:14:21
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:14:21
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:14:21
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:14:21
11335.0,Star Mountain,True,20,2025-06-28,10:14:21
11332.0,Tigor Mountain,True,15,2025-06-28,10:14:21
11340.0,Barco Pirata,True,5,2025-06-28,10:14:21
11335.0,Star Mountain,True,20,2025-06-28,10:19:11
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:19:11
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:19:11
11336.0,Tchibum,True,5,2025-06-28,10:19:11
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:19:11
11332.0,Tigor Mountain,True,15,2025-06-28,10:19:11
11334.0,Big Tower,True,5,2025-06-28,10:19:11
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:19:11
11340.0,Barco Pirata,True,5,2025-06-28,10:19:11
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:24:06
11328.0,Roda-Gigante,True,15,2025-06-28,10:24:06
11327.0,FireWhip,True,15,2025-06-28,10:24:06
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:24:06
11332.0,Tigor Mountain,True,25,2025-06-28,10:24:06
11330.0,Baby Elefante,True,5,2025-06-28,10:24:06
11335.0,Star Mountain,True,20,2025-06-28,10:24:06
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:24:06
11338.0,Madagascar Crazy River Adventure!,True,30,2025-06-28,10:24:06
11334.0,Big Tower,True,5,2025-06-28,10:24:06
11336.0,Tchibum,True,5,2025-06-28,10:24:06
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:24:06
11340.0,Barco Pirata,True,5,2025-06-28,10:24:06
11332.0,Tigor Mountain,True,25,2025-06-28,10:29:05
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:29:05
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:29:05
11335.0,Star Mountain,True,20,2025-06-28,10:29:05
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:29:05
11338.0,Madagascar Crazy River Adventure!,True,30,2025-06-28,10:29:05
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:29:05
11327.0,FireWhip,True,15,2025-06-28,10:29:05
11334.0,Big Tower,True,5,2025-06-28,10:29:05
11330.0,Baby Elefante,True,5,2025-06-28,10:29:05
11336.0,Tchibum,True,5,2025-06-28,10:29:05
11340.0,Barco Pirata,True,5,2025-06-28,10:29:05
11328.0,Roda-Gigante,True,15,2025-06-28,10:29:05
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:34:07
11330.0,Baby Elefante,True,5,2025-06-28,10:34:07
11336.0,Tchibum,True,5,2025-06-28,10:34:07
11335.0,Star Mountain,True,20,2025-06-28,10:34:07
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,10:34:07
11338.0,Madagascar Crazy River Adventure!,True,30,2025-06-28,10:34:07
11334.0,Big Tower,True,5,2025-06-28,10:34:07
11340.0,Barco Pirata,True,5,2025-06-28,10:34:07
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:34:07
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:34:07
11328.0,Roda-Gigante,True,15,2025-06-28,10:34:07
11327.0,FireWhip,True,15,2025-06-28,10:34:07
11332.0,Tigor Mountain,True,25,2025-06-28,10:34:07
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,10:39:15
11327.0,FireWhip,True,15,2025-06-28,10:39:15
11340.0,Barco Pirata,True,5,2025-06-28,10:39:15
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:39:15
11335.0,Star Mountain,True,40,2025-06-28,10:39:15
11330.0,Baby Elefante,True,5,2025-06-28,10:39:15
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,10:39:15
11367.0,Raskapuska,True,20,2025-06-28,10:39:15
11328.0,Roda-Gigante,True,30,2025-06-28,10:39:15
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:39:15
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:39:15
11332.0,Tigor Mountain,True,60,2025-06-28,10:39:15
11336.0,Tchibum,True,5,2025-06-28,10:39:15
11334.0,Big Tower,True,30,2025-06-28,10:39:15
11336.0,Tchibum,True,5,2025-06-28,10:44:05
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,10:44:05
11335.0,Star Mountain,True,40,2025-06-28,10:44:05
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,10:44:05
11329.0,Autopista (bate-bate),True,10,2025-06-28,10:44:05
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:44:05
11330.0,Baby Elefante,True,15,2025-06-28,10:44:05
11340.0,Barco Pirata,True,5,2025-06-28,10:44:05
11334.0,Big Tower,True,30,2025-06-28,10:44:05
11328.0,Roda-Gigante,True,30,2025-06-28,10:44:05
11332.0,Tigor Mountain,True,60,2025-06-28,10:44:05
11327.0,FireWhip,True,10,2025-06-28,10:44:05
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:44:05
11367.0,Raskapuska,True,30,2025-06-28,10:44:05
11367.0,Raskapuska,True,10,2025-06-28,10:49:05
11340.0,Barco Pirata,True,10,2025-06-28,10:49:05
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:49:05
11336.0,Tchibum,True,5,2025-06-28,10:49:05
11334.0,Big Tower,True,30,2025-06-28,10:49:05
11328.0,Roda-Gigante,True,30,2025-06-28,10:49:05
11332.0,Tigor Mountain,True,60,2025-06-28,10:49:05
11335.0,Star Mountain,True,40,2025-06-28,10:49:05
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,10:49:05
11330.0,Baby Elefante,True,15,2025-06-28,10:49:05
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:49:05
11327.0,FireWhip,True,10,2025-06-28,10:49:05
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,10:49:05
11329.0,Autopista (bate-bate),True,5,2025-06-28,10:49:05
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:54:03
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:54:03
11334.0,Big Tower,True,30,2025-06-28,10:54:03
11336.0,Tchibum,True,5,2025-06-28,10:54:03
11332.0,Tigor Mountain,True,60,2025-06-28,10:54:03
11329.0,Autopista (bate-bate),True,5,2025-06-28,10:54:03
11367.0,Raskapuska,True,10,2025-06-28,10:54:03
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,10:54:03
11327.0,FireWhip,True,10,2025-06-28,10:54:03
11335.0,Star Mountain,True,40,2025-06-28,10:54:03
11328.0,Roda-Gigante,True,30,2025-06-28,10:54:03
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,10:54:03
11330.0,Baby Elefante,True,15,2025-06-28,10:54:03
11340.0,Barco Pirata,True,10,2025-06-28,10:54:03
11328.0,Roda-Gigante,True,30,2025-06-28,10:59:06
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,10:59:06
11330.0,Baby Elefante,True,15,2025-06-28,10:59:06
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,10:59:06
11367.0,Raskapuska,True,10,2025-06-28,10:59:06
11334.0,Big Tower,True,30,2025-06-28,10:59:06
11332.0,Tigor Mountain,True,60,2025-06-28,10:59:06
11336.0,Tchibum,True,5,2025-06-28,10:59:06
11327.0,FireWhip,True,10,2025-06-28,10:59:06
11329.0,Autopista (bate-bate),True,5,2025-06-28,10:59:06
11335.0,Star Mountain,True,40,2025-06-28,10:59:06
13872.0,Betinho Carrero 2D,True,5,2025-06-28,10:59:06
11340.0,Barco Pirata,True,10,2025-06-28,10:59:06
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,10:59:06
11334.0,Big Tower,True,30,2025-06-28,11:04:07
11332.0,Tigor Mountain,True,60,2025-06-28,11:04:07
11327.0,FireWhip,True,10,2025-06-28,11:04:07
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,11:04:07
13872.0,Betinho Carrero 2D,True,5,2025-06-28,11:04:07
11328.0,Roda-Gigante,True,30,2025-06-28,11:04:07
11367.0,Raskapuska,True,10,2025-06-28,11:04:07
11368.0,Montanha-russa Dum Dum,True,55,2025-06-28,11:04:07
11340.0,Barco Pirata,True,10,2025-06-28,11:04:07
11330.0,Baby Elefante,True,15,2025-06-28,11:04:07
11336.0,Tchibum,True,5,2025-06-28,11:04:07
11329.0,Autopista (bate-bate),True,5,2025-06-28,11:04:07
11335.0,Star Mountain,True,40,2025-06-28,11:04:07
11338.0,Madagascar Crazy River Adventure!,True,40,2025-06-28,11:04:07
11367.0,Raskapuska,True,45,2025-06-28,11:09:16
11327.0,FireWhip,True,10,2025-06-28,11:09:16
11344.0,Ferrovia DinoMagic,True,15,2025-06-28,11:09:16
11336.0,Tchibum,True,5,2025-06-28,11:09:16
11334.0,Big Tower,True,40,2025-06-28,11:09:16
11328.0,Roda-Gigante,True,40,2025-06-28,11:09:16
11368.0,Montanha-russa Dum Dum,True,5,2025-06-28,11:09:16
11340.0,Barco Pirata,True,15,2025-06-28,11:09:16
11335.0,Star Mountain,True,70,2025-06-28,11:09:16
13872.0,Betinho Carrero 2D,True,5,2025-06-28,11:09:16
11329.0,Autopista (bate-bate),True,5,2025-06-28,11:09:16
11330.0,Baby Elefante,True,10,2025-06-28,11:09:16
11338.0,Madagascar Crazy River Adventure!,True,15,2025-06-28,11:09:16
11332.0,Tigor Mountain,True,60,2025-06-28,11:09:16
11334.0,Big Tower,True,40,2025-06-28,11:14:11
11340.0,Barco Pirata,True,15,2025-06-28,11:14:11
11329.0,Autopista (bate-bate),True,10,2025-06-28,11:14:11
